text,audio,category
i was aware in a funny comma subconscious comma introspective fashion that the creep had come upon me yet that i was cooler mentally than i had been for some minutes sufficiently so to feel that my hands were sweating coldly comma,"{'array': array([0.00088501, 0.00091553, 0.00091553, ..., 0.00274658, 0.00338745,
       0.00344849]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000364.wav', 'sampling_rate': 16000}",28
to try the peacemaking of appeasement comma would have probably the same result plus comma for himself comma the dishonor of contempt period,"{'array': array([-2.04467773e-03, -7.53784180e-03, -2.10571289e-03, ...,
       -6.10351562e-05, -6.10351562e-05, -6.10351562e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000949.wav', 'sampling_rate': 16000}",28
then a queer thing happened period,"{'array': array([ 1.22070312e-04,  1.22070312e-04,  9.15527344e-05, ...,
       -6.10351562e-04, -5.49316406e-04, -4.88281250e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000138.wav', 'sampling_rate': 16000}",28
our family always hated cats exclamationpoint nasty comma low comma vulgar things exclamationpoint don't talk to me about them any more exclamationpoint,"{'array': array([ 0.003479  ,  0.0032959 ,  0.00280762, ..., -0.00012207,
       -0.00015259, -0.00021362]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000272.wav', 'sampling_rate': 16000}",28
explain yourself exclamationpoint,"{'array': array([-9.15527344e-05, -9.15527344e-05, -3.05175781e-05, ...,
        9.15527344e-05,  1.52587891e-04,  1.52587891e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000611.wav', 'sampling_rate': 16000}",28
i made for the door comma and had a bit of work not to start running period,"{'array': array([ 2.13623047e-04,  6.10351562e-05,  1.22070312e-04, ...,
        1.83105469e-04, -3.05175781e-05, -2.74658203e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000106.wav', 'sampling_rate': 16000}",28
when i saw that thing so nearly succeed comma i had an awful comma weak comma overwhelming feeling that the barriers could never bring me safe through the night against such a force period,"{'array': array([1.22070312e-04, 2.44140625e-04, 2.74658203e-04, ...,
       3.05175781e-05, 5.49316406e-04, 9.15527344e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000438.wav', 'sampling_rate': 16000}",28
the dawn came slowly comma,"{'array': array([-0.0015564 , -0.00158691, -0.00164795, ..., -0.00064087,
       -0.00015259, -0.00027466]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000480.wav', 'sampling_rate': 16000}",28
the endlichs had conquered the awful stillness with lifesounds period,"{'array': array([-1.83105469e-04,  1.22070312e-04,  9.15527344e-05, ...,
       -1.28173828e-03, -7.93457031e-04, -8.54492188e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000761.wav', 'sampling_rate': 16000}",28
evelyn joined in period,"{'array': array([-0.00128174, -0.0012207 , -0.00119019, ..., -0.00015259,
       -0.00012207, -0.00012207]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000258.wav', 'sampling_rate': 16000}",28
he lost his power almost as if it cut him off from the immaterial period,"{'array': array([-0.00131226, -0.00134277, -0.00137329, ...,  0.00109863,
        0.00112915,  0.00106812]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000310.wav', 'sampling_rate': 16000}",28
for there was another and even worse enemy period,"{'array': array([-0.00024414,  0.0007019 , -0.00024414, ..., -0.00088501,
       -0.00091553, -0.00088501]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000272.wav', 'sampling_rate': 16000}",28
i walked across to the settee comma and picked it up period,"{'array': array([-9.15527344e-05,  3.05175781e-05,  2.13623047e-04, ...,
        8.85009766e-04,  7.62939453e-04,  7.01904297e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000092.wav', 'sampling_rate': 16000}",28
something deep within john endlich relaxed a cold tight knot seemed to unwind for comma at that moment comma he knew that neely was beginning to lose period,"{'array': array([-0.00042725, -0.00045776, -0.00045776, ..., -0.00289917,
       -0.00292969, -0.00286865]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001114.wav', 'sampling_rate': 16000}",28
and i am sure you can understand that i was not sorry period,"{'array': array([0.00012207, 0.00015259, 0.00015259, ..., 0.00024414, 0.00021362,
       0.00021362]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000126.wav', 'sampling_rate': 16000}",28
she did not get hold of anything comma,"{'array': array([ 0.00012207,  0.00085449,  0.00054932, ..., -0.00115967,
       -0.00115967, -0.00064087]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000500.wav', 'sampling_rate': 16000}",28
i must have been changed for florence exclamationpoint,"{'array': array([ 0.00082397,  0.00048828, -0.00015259, ...,  0.        ,
        0.        ,  0.        ]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000195.wav', 'sampling_rate': 16000}",28
his wariness slipped into abeyance period,"{'array': array([-0.00109863, -0.00109863, -0.00109863, ..., -0.00750732,
       -0.00750732, -0.00747681]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000794.wav', 'sampling_rate': 16000}",28
first comma however comma she waited for a few minutes to see whether she was going to shrink any further she felt a little nervous about this comma,"{'array': array([-9.15527344e-05, -6.10351562e-05, -6.10351562e-05, ...,
       -1.52587891e-04, -6.10351562e-05,  0.00000000e+00]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000100.wav', 'sampling_rate': 16000}",28
i knew you would want to look at the seals comma,"{'array': array([0.00161743, 0.00161743, 0.0015564 , ..., 0.00064087, 0.00100708,
       0.00115967]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000168.wav', 'sampling_rate': 16000}",28
coldness crawled into john endlich's guts comma and seemed to twist steel hooks there comma making him sick period,"{'array': array([-0.00167847, -0.00161743, -0.0020752 , ..., -0.00097656,
       -0.0010376 , -0.00143433]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000125.wav', 'sampling_rate': 16000}",28
but her sister sat there some while longer comma,"{'array': array([ 1.22070312e-04,  1.52587891e-04,  1.22070312e-04, ...,
       -6.10351562e-05, -8.54492188e-04, -1.77001953e-03]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000862.wav', 'sampling_rate': 16000}",28
i got back in a cab comma about halfpast five comma with my apparatus comma and this comma peter and i carried up to the grey room comma,"{'array': array([-0.00024414, -0.00024414, -0.00027466, ...,  0.00076294,
        0.00125122,  0.00143433]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000264.wav', 'sampling_rate': 16000}",28
or had a great bomb comma as large as an oversized meteor comma come selfpropelled from space comma to bury itself deep in that ancient world questionmark,"{'array': array([ 0.00390625, -0.00027466, -0.00189209, ...,  0.00057983,
       -0.00448608, -0.00918579]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000225.wav', 'sampling_rate': 16000}",28
its parent planet comma like the earth comma had had water in its crust comma that could be tapped by means of wells period,"{'array': array([ 0.00253296,  0.00204468,  0.00228882, ..., -0.00012207,
       -0.00012207, -0.00012207]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000338.wav', 'sampling_rate': 16000}",28
and the fall was over period,"{'array': array([-2.53295898e-03,  7.62939453e-04,  1.22070312e-03, ...,
        1.22070312e-04,  9.15527344e-05,  1.22070312e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000044.wav', 'sampling_rate': 16000}",28
yeah comma,"{'array': array([-0.00021362, -0.00018311, -0.00018311, ...,  0.00146484,
        0.0015564 ,  0.00161743]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0001133.wav', 'sampling_rate': 16000}",28
and there was heaps of light period,"{'array': array([0.00021362, 0.00024414, 0.00030518, ..., 0.00088501, 0.00082397,
       0.00082397]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000179.wav', 'sampling_rate': 16000}",28
what a curious feeling exclamationpoint said alice comma,"{'array': array([ 1.52587891e-04,  1.52587891e-04,  1.52587891e-04, ...,
       -3.05175781e-05, -1.22070312e-04, -9.15527344e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000096.wav', 'sampling_rate': 16000}",28
and don't comma for gosh sakes comma get sore period,"{'array': array([ 0.00109863,  0.00100708,  0.00054932, ..., -0.00064087,
       -0.00067139, -0.00064087]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000019.wav', 'sampling_rate': 16000}",28
and seemed to quiver with fright oh comma i beg your pardon exclamationpoint,"{'array': array([-1.52587891e-03, -1.09863281e-03,  4.27246094e-04, ...,
        0.00000000e+00, -3.05175781e-05, -6.10351562e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000253.wav', 'sampling_rate': 16000}",28
there were doors all round the hall comma but they were all locked comma,"{'array': array([-1.83105469e-04, -1.52587891e-04, -1.22070312e-04, ...,
        1.09863281e-03,  6.10351562e-04, -6.10351562e-05]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000054.wav', 'sampling_rate': 16000}",28
trying to reach her poor thing exclamationpoint,"{'array': array([-2.13623047e-04, -1.83105469e-04, -9.15527344e-05, ...,
       -6.10351562e-05, -3.05175781e-05,  0.00000000e+00]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000566.wav', 'sampling_rate': 16000}",28
the second sign of the saaamaaa ritual comma,"{'array': array([-0.00100708, -0.00097656, -0.00094604, ..., -0.00164795,
       -0.00161743, -0.00158691]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000287.wav', 'sampling_rate': 16000}",28
and so was that dear little eaglet exclamationpoint,"{'array': array([ 0.00000000e+00, -3.05175781e-05, -6.10351562e-05, ...,
        4.57763672e-04,  5.49316406e-04,  4.88281250e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000409.wav', 'sampling_rate': 16000}",28
most extraordinary thing to think period,"{'array': array([ 0.00036621,  0.00042725,  0.00048828, ..., -0.00759888,
       -0.00769043, -0.00769043]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000237.wav', 'sampling_rate': 16000}",28
and the two creatures comma who had been jumping about like mad things all this time comma,"{'array': array([-0.00024414, -0.00012207, -0.00021362, ..., -0.00564575,
       -0.00335693, -0.0007019 ]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000787.wav', 'sampling_rate': 16000}",28
hawhawhaw period,"{'array': array([-0.00039673, -0.00045776, -0.00048828, ..., -0.00137329,
       -0.00137329, -0.00140381]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000065.wav', 'sampling_rate': 16000}",28
there was nothing else to do comma,"{'array': array([ 0.00000000e+00, -3.05175781e-05, -3.05175781e-05, ...,
       -4.88281250e-04, -4.88281250e-04, -4.88281250e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000078.wav', 'sampling_rate': 16000}",28
when the day came properly comma,"{'array': array([-0.00097656, -0.00094604, -0.00091553, ..., -0.00085449,
       -0.00143433, -0.00210571]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000155.wav', 'sampling_rate': 16000}",28
and when this was complete comma i took from among my stores in the center a small jar of a certain water period,"{'array': array([ 0.00097656,  0.00097656,  0.00094604, ..., -0.00064087,
       -0.00061035, -0.00064087]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000282.wav', 'sampling_rate': 16000}",28
well comma perhaps you haven't found it so yet comma said alice comma,"{'array': array([-5.49316406e-04, -5.49316406e-04, -4.88281250e-04, ...,
       -6.40869141e-04, -3.05175781e-05,  2.13623047e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000000468_S0000621.wav', 'sampling_rate': 16000}",28
john endlich itched to try to tear his head off period but comma of course comma the same consequences as before still applied period,"{'array': array([-3.66210938e-04, -6.10351562e-05,  1.83105469e-04, ...,
        3.66210938e-04,  3.96728516e-04,  4.57763672e-04]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001043_S0000705.wav', 'sampling_rate': 16000}",28
he gave me very full particulars comma and comma finally comma as the case seemed to present something unique comma,"{'array': array([0.00183105, 0.00204468, 0.00231934, ..., 0.00299072, 0.00271606,
       0.00149536]), 'path': '/root/.cache/huggingface/datasets/downloads/extracted/0eeaff4118529656956fb4de24ddba1a821b1567b3f95db4bff914a356c8787f/xs_chunks_0000/AUD0000001381_S0000025.wav', 'sampling_rate': 16000}",28
